run_id,scenario,label,rep,timestamp,protocol,direction,event,bytes,detail,f00,f01,f02,f03,f04,f05,f06,f07,f08,f09,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32
MQ-FLOOD-R3,mqtt_flood,mqtt_publish_flood,3,2026-03-02T17:16:27Z,mqtt,incoming,traffic,538,client_to_broker,1.0,0.5,0.7561562634620771,0.5,0.25,0.45,0.5,0.5,0.2,0.05,0.2,0.15,0.2,0.5379999999999999,0.95,1.0,0.0,0.0,0.0,0.2,0.6,0.0,0.2,0.5,0.2626953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MQ-FLOOD-R3,mqtt_flood,mqtt_publish_flood,3,2026-03-02T17:16:27Z,mqtt,incoming,traffic,2,client_to_broker,1.0,0.5,0.1320763322009395,0.5,0.25,0.45,0.5,0.5,0.2,0.05,0.2,0.15,0.2,0.002,0.95,1.0,0.0,0.0,0.0,0.2,0.6,0.0,0.2,0.5,0.0009765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MQ-FLOOD-R3,mqtt_flood,mqtt_publish_flood,3,2026-03-02T17:16:27Z,mqtt,internal,connection_close,0,client disconnected,0.2,0.5,0.0,0.0,0.25,0.45,0.5,0.5,0.2,0.05,0.2,0.15,0.2,0.0,0.95,1.0,0.0,0.0,0.0,0.2,0.6,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MQ-FLOOD-R3,mqtt_flood,mqtt_publish_flood,3,2026-03-02T17:16:27Z,mqtt,incoming,connection_open,0,client accepted,0.2,0.5,0.0,0.0,0.25,0.45,0.5,0.5,0.2,0.05,0.6,0.15,0.8,0.0,0.95,1.0,0.0,0.0,0.0,1.0,0.6,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MQ-FLOOD-R3,mqtt_flood,mqtt_publish_flood,3,2026-03-02T17:16:27Z,mqtt,incoming,traffic,40,client_to_broker,1.0,0.5,0.44644956459461194,0.5,0.25,0.45,0.5,0.5,0.2,0.05,0.2,0.15,0.2,0.04,0.95,1.0,0.0,0.0,0.0,0.2,0.6,0.0,0.2,0.5,0.01953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MQ-FLOOD-R3,mqtt_flood,mqtt_publish_flood,3,2026-03-02T17:16:27Z,mqtt,incoming,traffic,538,client_to_broker,1.0,0.5,0.7561562634620771,0.5,0.25,0.45,0.5,0.5,0.2,0.05,0.2,0.15,0.2,0.5379999999999999,0.95,1.0,0.0,0.0,0.0,0.2,0.6,0.0,0.2,0.5,0.2626953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MQ-FLOOD-R3,mqtt_flood,mqtt_publish_flood,3,2026-03-02T17:16:27Z,mqtt,outgoing,traffic,4,broker_to_client,1.0,0.5,0.19348832938792088,0.5,0.25,0.45,0.5,0.5,0.2,0.05,0.2,0.15,0.2,0.004,0.95,1.0,0.0,0.0,0.0,0.2,0.6,0.0,0.2,0.5,0.001953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MQ-FLOOD-R3,mqtt_flood,mqtt_publish_flood,3,2026-03-02T17:16:27Z,mqtt,incoming,traffic,2,client_to_broker,1.0,0.5,0.1320763322009395,0.5,0.25,0.45,0.5,0.5,0.2,0.05,0.2,0.15,0.2,0.002,0.95,1.0,0.0,0.0,0.0,0.2,0.6,0.0,0.2,0.5,0.0009765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MQ-FLOOD-R3,mqtt_flood,mqtt_publish_flood,3,2026-03-02T17:16:27Z,mqtt,internal,connection_close,0,client disconnected,0.2,0.5,0.0,0.0,0.25,0.45,0.5,0.5,0.2,0.05,0.2,0.15,0.2,0.0,0.95,1.0,0.0,0.0,0.0,0.2,0.6,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MQ-FLOOD-R3,mqtt_flood,mqtt_publish_flood,3,2026-03-02T17:16:27Z,mqtt,incoming,connection_open,0,client accepted,0.2,0.5,0.0,0.0,0.25,0.45,0.5,0.5,0.2,0.05,0.6,0.15,0.8,0.0,0.95,1.0,0.0,0.0,0.0,1.0,0.6,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MQ-FLOOD-R3,mqtt_flood,mqtt_publish_flood,3,2026-03-02T17:16:27Z,mqtt,incoming,traffic,40,client_to_broker,1.0,0.5,0.44644956459461194,0.5,0.25,0.45,0.5,0.5,0.2,0.05,0.2,0.15,0.2,0.04,0.95,1.0,0.0,0.0,0.0,0.2,0.6,0.0,0.2,0.5,0.01953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MQ-FLOOD-R3,mqtt_flood,mqtt_publish_flood,3,2026-03-02T17:16:27Z,mqtt,incoming,traffic,538,client_to_broker,1.0,0.5,0.7561562634620771,0.5,0.25,0.45,0.5,0.5,0.2,0.05,0.2,0.15,0.2,0.5379999999999999,0.95,1.0,0.0,0.0,0.0,0.2,0.6,0.0,0.2,0.5,0.2626953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MQ-FLOOD-R3,mqtt_flood,mqtt_publish_flood,3,2026-03-02T17:16:27Z,mqtt,outgoing,traffic,4,broker_to_client,1.0,0.5,0.19348832938792088,0.5,0.25,0.45,0.5,0.5,0.2,0.05,0.2,0.15,0.2,0.004,0.95,1.0,0.0,0.0,0.0,0.2,0.6,0.0,0.2,0.5,0.001953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MQ-FLOOD-R3,mqtt_flood,mqtt_publish_flood,3,2026-03-02T17:16:27Z,mqtt,incoming,traffic,2,client_to_broker,1.0,0.5,0.1320763322009395,0.5,0.25,0.45,0.5,0.5,0.2,0.05,0.2,0.15,0.2,0.002,0.95,1.0,0.0,0.0,0.0,0.2,0.6,0.0,0.2,0.5,0.0009765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MQ-FLOOD-R3,mqtt_flood,mqtt_publish_flood,3,2026-03-02T17:16:27Z,mqtt,internal,connection_close,0,client disconnected,0.2,0.5,0.0,0.0,0.25,0.45,0.5,0.5,0.2,0.05,0.2,0.15,0.2,0.0,0.95,1.0,0.0,0.0,0.0,0.2,0.6,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MQ-FLOOD-R3,mqtt_flood,mqtt_publish_flood,3,2026-03-02T17:16:27Z,mqtt,incoming,connection_open,0,client accepted,0.2,0.5,0.0,0.0,0.25,0.45,0.5,0.5,0.2,0.05,0.6,0.15,0.8,0.0,0.95,1.0,0.0,0.0,0.0,1.0,0.6,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MQ-FLOOD-R3,mqtt_flood,mqtt_publish_flood,3,2026-03-02T17:16:27Z,mqtt,incoming,traffic,40,client_to_broker,1.0,0.5,0.44644956459461194,0.5,0.25,0.45,0.5,0.5,0.2,0.05,0.2,0.15,0.2,0.04,0.95,1.0,0.0,0.0,0.0,0.2,0.6,0.0,0.2,0.5,0.01953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MQ-FLOOD-R3,mqtt_flood,mqtt_publish_flood,3,2026-03-02T17:16:27Z,mqtt,incoming,traffic,538,client_to_broker,1.0,0.5,0.7561562634620771,0.5,0.25,0.45,0.5,0.5,0.2,0.05,0.2,0.15,0.2,0.5379999999999999,0.95,1.0,0.0,0.0,0.0,0.2,0.6,0.0,0.2,0.5,0.2626953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MQ-FLOOD-R3,mqtt_flood,mqtt_publish_flood,3,2026-03-02T17:16:27Z,mqtt,outgoing,traffic,4,broker_to_client,1.0,0.5,0.19348832938792088,0.5,0.25,0.45,0.5,0.5,0.2,0.05,0.2,0.15,0.2,0.004,0.95,1.0,0.0,0.0,0.0,0.2,0.6,0.0,0.2,0.5,0.001953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MQ-FLOOD-R3,mqtt_flood,mqtt_publish_flood,3,2026-03-02T17:16:27Z,mqtt,incoming,traffic,2,client_to_broker,1.0,0.5,0.1320763322009395,0.5,0.25,0.45,0.5,0.5,0.2,0.05,0.2,0.15,0.2,0.002,0.95,1.0,0.0,0.0,0.0,0.2,0.6,0.0,0.2,0.5,0.0009765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MQ-FLOOD-R3,mqtt_flood,mqtt_publish_flood,3,2026-03-02T17:16:27Z,mqtt,internal,connection_close,0,client disconnected,0.2,0.5,0.0,0.0,0.25,0.45,0.5,0.5,0.2,0.05,0.2,0.15,0.2,0.0,0.95,1.0,0.0,0.0,0.0,0.2,0.6,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MQ-FLOOD-R3,mqtt_flood,mqtt_publish_flood,3,2026-03-02T17:16:27Z,mqtt,incoming,connection_open,0,client accepted,0.2,0.5,0.0,0.0,0.25,0.45,0.5,0.5,0.2,0.05,0.6,0.15,0.8,0.0,0.95,1.0,0.0,0.0,0.0,1.0,0.6,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MQ-FLOOD-R3,mqtt_flood,mqtt_publish_flood,3,2026-03-02T17:16:27Z,mqtt,incoming,traffic,40,client_to_broker,1.0,0.5,0.44644956459461194,0.5,0.25,0.45,0.5,0.5,0.2,0.05,0.2,0.15,0.2,0.04,0.95,1.0,0.0,0.0,0.0,0.2,0.6,0.0,0.2,0.5,0.01953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MQ-FLOOD-R3,mqtt_flood,mqtt_publish_flood,3,2026-03-02T17:16:27Z,mqtt,outgoing,traffic,4,broker_to_client,1.0,0.5,0.19348832938792088,0.5,0.25,0.45,0.5,0.5,0.2,0.05,0.2,0.15,0.2,0.004,0.95,1.0,0.0,0.0,0.0,0.2,0.6,0.0,0.2,0.5,0.001953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MQ-FLOOD-R3,mqtt_flood,mqtt_publish_flood,3,2026-03-02T17:16:27Z,mqtt,incoming,traffic,538,client_to_broker,1.0,0.5,0.7561562634620771,0.5,0.25,0.45,0.5,0.5,0.2,0.05,0.2,0.15,0.2,0.5379999999999999,0.95,1.0,0.0,0.0,0.0,0.2,0.6,0.0,0.2,0.5,0.2626953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MQ-FLOOD-R3,mqtt_flood,mqtt_publish_flood,3,2026-03-02T17:16:27Z,mqtt,incoming,traffic,2,client_to_broker,1.0,0.5,0.1320763322009395,0.5,0.25,0.45,0.5,0.5,0.2,0.05,0.2,0.15,0.2,0.002,0.95,1.0,0.0,0.0,0.0,0.2,0.6,0.0,0.2,0.5,0.0009765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MQ-FLOOD-R3,mqtt_flood,mqtt_publish_flood,3,2026-03-02T17:16:27Z,mqtt,internal,connection_close,0,client disconnected,0.2,0.5,0.0,0.0,0.25,0.45,0.5,0.5,0.2,0.05,0.2,0.15,0.2,0.0,0.95,1.0,0.0,0.0,0.0,0.2,0.6,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MQ-FLOOD-R3,mqtt_flood,mqtt_publish_flood,3,2026-03-02T17:16:27Z,mqtt,incoming,connection_open,0,client accepted,0.2,0.5,0.0,0.0,0.25,0.45,0.5,0.5,0.2,0.05,0.6,0.15,0.8,0.0,0.95,1.0,0.0,0.0,0.0,1.0,0.6,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MQ-FLOOD-R3,mqtt_flood,mqtt_publish_flood,3,2026-03-02T17:16:27Z,mqtt,incoming,traffic,40,client_to_broker,1.0,0.5,0.44644956459461194,0.5,0.25,0.45,0.5,0.5,0.2,0.05,0.2,0.15,0.2,0.04,0.95,1.0,0.0,0.0,0.0,0.2,0.6,0.0,0.2,0.5,0.01953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MQ-FLOOD-R3,mqtt_flood,mqtt_publish_flood,3,2026-03-02T17:16:27Z,mqtt,incoming,traffic,538,client_to_broker,1.0,0.5,0.7561562634620771,0.5,0.25,0.45,0.5,0.5,0.2,0.05,0.2,0.15,0.2,0.5379999999999999,0.95,1.0,0.0,0.0,0.0,0.2,0.6,0.0,0.2,0.5,0.2626953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MQ-FLOOD-R3,mqtt_flood,mqtt_publish_flood,3,2026-03-02T17:16:27Z,mqtt,outgoing,traffic,4,broker_to_client,1.0,0.5,0.19348832938792088,0.5,0.25,0.45,0.5,0.5,0.2,0.05,0.2,0.15,0.2,0.004,0.95,1.0,0.0,0.0,0.0,0.2,0.6,0.0,0.2,0.5,0.001953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MQ-FLOOD-R3,mqtt_flood,mqtt_publish_flood,3,2026-03-02T17:16:27Z,mqtt,incoming,traffic,2,client_to_broker,1.0,0.5,0.1320763322009395,0.5,0.25,0.45,0.5,0.5,0.2,0.05,0.2,0.15,0.2,0.002,0.95,1.0,0.0,0.0,0.0,0.2,0.6,0.0,0.2,0.5,0.0009765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MQ-FLOOD-R3,mqtt_flood,mqtt_publish_flood,3,2026-03-02T17:16:27Z,mqtt,internal,connection_close,0,client disconnected,0.2,0.5,0.0,0.0,0.25,0.45,0.5,0.5,0.2,0.05,0.2,0.15,0.2,0.0,0.95,1.0,0.0,0.0,0.0,0.2,0.6,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MQ-FLOOD-R3,mqtt_flood,mqtt_publish_flood,3,2026-03-02T17:16:27Z,mqtt,incoming,connection_open,0,client accepted,0.2,0.5,0.0,0.0,0.25,0.45,0.5,0.5,0.2,0.05,0.6,0.15,0.8,0.0,0.95,1.0,0.0,0.0,0.0,1.0,0.6,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MQ-FLOOD-R3,mqtt_flood,mqtt_publish_flood,3,2026-03-02T17:16:27Z,mqtt,incoming,traffic,40,client_to_broker,1.0,0.5,0.44644956459461194,0.5,0.25,0.45,0.5,0.5,0.2,0.05,0.2,0.15,0.2,0.04,0.95,1.0,0.0,0.0,0.0,0.2,0.6,0.0,0.2,0.5,0.01953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MQ-FLOOD-R3,mqtt_flood,mqtt_publish_flood,3,2026-03-02T17:16:27Z,mqtt,outgoing,traffic,4,broker_to_client,1.0,0.5,0.19348832938792088,0.5,0.25,0.45,0.5,0.5,0.2,0.05,0.2,0.15,0.2,0.004,0.95,1.0,0.0,0.0,0.0,0.2,0.6,0.0,0.2,0.5,0.001953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MQ-FLOOD-R3,mqtt_flood,mqtt_publish_flood,3,2026-03-02T17:16:27Z,mqtt,incoming,traffic,538,client_to_broker,1.0,0.5,0.7561562634620771,0.5,0.25,0.45,0.5,0.5,0.2,0.05,0.2,0.15,0.2,0.5379999999999999,0.95,1.0,0.0,0.0,0.0,0.2,0.6,0.0,0.2,0.5,0.2626953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MQ-FLOOD-R3,mqtt_flood,mqtt_publish_flood,3,2026-03-02T17:16:27Z,mqtt,incoming,traffic,2,client_to_broker,1.0,0.5,0.1320763322009395,0.5,0.25,0.45,0.5,0.5,0.2,0.05,0.2,0.15,0.2,0.002,0.95,1.0,0.0,0.0,0.0,0.2,0.6,0.0,0.2,0.5,0.0009765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MQ-FLOOD-R3,mqtt_flood,mqtt_publish_flood,3,2026-03-02T17:16:27Z,mqtt,internal,connection_close,0,client disconnected,0.2,0.5,0.0,0.0,0.25,0.45,0.5,0.5,0.2,0.05,0.2,0.15,0.2,0.0,0.95,1.0,0.0,0.0,0.0,0.2,0.6,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MQ-FLOOD-R3,mqtt_flood,mqtt_publish_flood,3,2026-03-02T17:16:27Z,mqtt,incoming,connection_open,0,client accepted,0.2,0.5,0.0,0.0,0.25,0.45,0.5,0.5,0.2,0.05,0.6,0.15,0.8,0.0,0.95,1.0,0.0,0.0,0.0,1.0,0.6,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MQ-FLOOD-R3,mqtt_flood,mqtt_publish_flood,3,2026-03-02T17:16:27Z,mqtt,incoming,traffic,40,client_to_broker,1.0,0.5,0.44644956459461194,0.5,0.25,0.45,0.5,0.5,0.2,0.05,0.2,0.15,0.2,0.04,0.95,1.0,0.0,0.0,0.0,0.2,0.6,0.0,0.2,0.5,0.01953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MQ-FLOOD-R3,mqtt_flood,mqtt_publish_flood,3,2026-03-02T17:16:27Z,mqtt,incoming,traffic,538,client_to_broker,1.0,0.5,0.7561562634620771,0.5,0.25,0.45,0.5,0.5,0.2,0.05,0.2,0.15,0.2,0.5379999999999999,0.95,1.0,0.0,0.0,0.0,0.2,0.6,0.0,0.2,0.5,0.2626953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MQ-FLOOD-R3,mqtt_flood,mqtt_publish_flood,3,2026-03-02T17:16:27Z,mqtt,outgoing,traffic,4,broker_to_client,1.0,0.5,0.19348832938792088,0.5,0.25,0.45,0.5,0.5,0.2,0.05,0.2,0.15,0.2,0.004,0.95,1.0,0.0,0.0,0.0,0.2,0.6,0.0,0.2,0.5,0.001953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MQ-FLOOD-R3,mqtt_flood,mqtt_publish_flood,3,2026-03-02T17:16:27Z,mqtt,incoming,traffic,2,client_to_broker,1.0,0.5,0.1320763322009395,0.5,0.25,0.45,0.5,0.5,0.2,0.05,0.2,0.15,0.2,0.002,0.95,1.0,0.0,0.0,0.0,0.2,0.6,0.0,0.2,0.5,0.0009765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MQ-FLOOD-R3,mqtt_flood,mqtt_publish_flood,3,2026-03-02T17:16:27Z,mqtt,internal,connection_close,0,client disconnected,0.2,0.5,0.0,0.0,0.25,0.45,0.5,0.5,0.2,0.05,0.2,0.15,0.2,0.0,0.95,1.0,0.0,0.0,0.0,0.2,0.6,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MQ-FLOOD-R3,mqtt_flood,mqtt_publish_flood,3,2026-03-02T17:16:27Z,mqtt,incoming,connection_open,0,client accepted,0.2,0.5,0.0,0.0,0.25,0.45,0.5,0.5,0.2,0.05,0.6,0.15,0.8,0.0,0.95,1.0,0.0,0.0,0.0,1.0,0.6,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MQ-FLOOD-R3,mqtt_flood,mqtt_publish_flood,3,2026-03-02T17:16:27Z,mqtt,incoming,traffic,40,client_to_broker,1.0,0.5,0.44644956459461194,0.5,0.25,0.45,0.5,0.5,0.2,0.05,0.2,0.15,0.2,0.04,0.95,1.0,0.0,0.0,0.0,0.2,0.6,0.0,0.2,0.5,0.01953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MQ-FLOOD-R3,mqtt_flood,mqtt_publish_flood,3,2026-03-02T17:16:27Z,mqtt,incoming,traffic,538,client_to_broker,1.0,0.5,0.7561562634620771,0.5,0.25,0.45,0.5,0.5,0.2,0.05,0.2,0.15,0.2,0.5379999999999999,0.95,1.0,0.0,0.0,0.0,0.2,0.6,0.0,0.2,0.5,0.2626953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MQ-FLOOD-R3,mqtt_flood,mqtt_publish_flood,3,2026-03-02T17:16:27Z,mqtt,outgoing,traffic,4,broker_to_client,1.0,0.5,0.19348832938792088,0.5,0.25,0.45,0.5,0.5,0.2,0.05,0.2,0.15,0.2,0.004,0.95,1.0,0.0,0.0,0.0,0.2,0.6,0.0,0.2,0.5,0.001953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MQ-FLOOD-R3,mqtt_flood,mqtt_publish_flood,3,2026-03-02T17:16:27Z,mqtt,incoming,traffic,2,client_to_broker,1.0,0.5,0.1320763322009395,0.5,0.25,0.45,0.5,0.5,0.2,0.05,0.2,0.15,0.2,0.002,0.95,1.0,0.0,0.0,0.0,0.2,0.6,0.0,0.2,0.5,0.0009765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MQ-FLOOD-R3,mqtt_flood,mqtt_publish_flood,3,2026-03-02T17:16:27Z,mqtt,internal,connection_close,0,client disconnected,0.2,0.5,0.0,0.0,0.25,0.45,0.5,0.5,0.2,0.05,0.2,0.15,0.2,0.0,0.95,1.0,0.0,0.0,0.0,0.2,0.6,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MQ-FLOOD-R3,mqtt_flood,mqtt_publish_flood,3,2026-03-02T17:16:27Z,mqtt,incoming,connection_open,0,client accepted,0.2,0.5,0.0,0.0,0.25,0.45,0.5,0.5,0.2,0.05,0.6,0.15,0.8,0.0,0.95,1.0,0.0,0.0,0.0,1.0,0.6,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MQ-FLOOD-R3,mqtt_flood,mqtt_publish_flood,3,2026-03-02T17:16:27Z,mqtt,incoming,traffic,40,client_to_broker,1.0,0.5,0.44644956459461194,0.5,0.25,0.45,0.5,0.5,0.2,0.05,0.2,0.15,0.2,0.04,0.95,1.0,0.0,0.0,0.0,0.2,0.6,0.0,0.2,0.5,0.01953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MQ-FLOOD-R3,mqtt_flood,mqtt_publish_flood,3,2026-03-02T17:16:27Z,mqtt,incoming,traffic,538,client_to_broker,1.0,0.5,0.7561562634620771,0.5,0.25,0.45,0.5,0.5,0.2,0.05,0.2,0.15,0.2,0.5379999999999999,0.95,1.0,0.0,0.0,0.0,0.2,0.6,0.0,0.2,0.5,0.2626953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MQ-FLOOD-R3,mqtt_flood,mqtt_publish_flood,3,2026-03-02T17:16:27Z,mqtt,outgoing,traffic,4,broker_to_client,1.0,0.5,0.19348832938792088,0.5,0.25,0.45,0.5,0.5,0.2,0.05,0.2,0.15,0.2,0.004,0.95,1.0,0.0,0.0,0.0,0.2,0.6,0.0,0.2,0.5,0.001953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MQ-FLOOD-R3,mqtt_flood,mqtt_publish_flood,3,2026-03-02T17:16:27Z,mqtt,incoming,traffic,2,client_to_broker,1.0,0.5,0.1320763322009395,0.5,0.25,0.45,0.5,0.5,0.2,0.05,0.2,0.15,0.2,0.002,0.95,1.0,0.0,0.0,0.0,0.2,0.6,0.0,0.2,0.5,0.0009765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MQ-FLOOD-R3,mqtt_flood,mqtt_publish_flood,3,2026-03-02T17:16:27Z,mqtt,internal,connection_close,0,client disconnected,0.2,0.5,0.0,0.0,0.25,0.45,0.5,0.5,0.2,0.05,0.2,0.15,0.2,0.0,0.95,1.0,0.0,0.0,0.0,0.2,0.6,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MQ-FLOOD-R3,mqtt_flood,mqtt_publish_flood,3,2026-03-02T17:16:27Z,mqtt,incoming,connection_open,0,client accepted,0.2,0.5,0.0,0.0,0.25,0.45,0.5,0.5,0.2,0.05,0.6,0.15,0.8,0.0,0.95,1.0,0.0,0.0,0.0,1.0,0.6,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MQ-FLOOD-R3,mqtt_flood,mqtt_publish_flood,3,2026-03-02T17:16:27Z,mqtt,incoming,traffic,40,client_to_broker,1.0,0.5,0.44644956459461194,0.5,0.25,0.45,0.5,0.5,0.2,0.05,0.2,0.15,0.2,0.04,0.95,1.0,0.0,0.0,0.0,0.2,0.6,0.0,0.2,0.5,0.01953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MQ-FLOOD-R3,mqtt_flood,mqtt_publish_flood,3,2026-03-02T17:16:27Z,mqtt,incoming,traffic,538,client_to_broker,1.0,0.5,0.7561562634620771,0.5,0.25,0.45,0.5,0.5,0.2,0.05,0.2,0.15,0.2,0.5379999999999999,0.95,1.0,0.0,0.0,0.0,0.2,0.6,0.0,0.2,0.5,0.2626953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MQ-FLOOD-R3,mqtt_flood,mqtt_publish_flood,3,2026-03-02T17:16:27Z,mqtt,outgoing,traffic,4,broker_to_client,1.0,0.5,0.19348832938792088,0.5,0.25,0.45,0.5,0.5,0.2,0.05,0.2,0.15,0.2,0.004,0.95,1.0,0.0,0.0,0.0,0.2,0.6,0.0,0.2,0.5,0.001953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MQ-FLOOD-R3,mqtt_flood,mqtt_publish_flood,3,2026-03-02T17:16:27Z,mqtt,incoming,traffic,2,client_to_broker,1.0,0.5,0.1320763322009395,0.5,0.25,0.45,0.5,0.5,0.2,0.05,0.2,0.15,0.2,0.002,0.95,1.0,0.0,0.0,0.0,0.2,0.6,0.0,0.2,0.5,0.0009765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MQ-FLOOD-R3,mqtt_flood,mqtt_publish_flood,3,2026-03-02T17:16:27Z,mqtt,internal,connection_close,0,client disconnected,0.2,0.5,0.0,0.0,0.25,0.45,0.5,0.5,0.2,0.05,0.2,0.15,0.2,0.0,0.95,1.0,0.0,0.0,0.0,0.2,0.6,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MQ-FLOOD-R3,mqtt_flood,mqtt_publish_flood,3,2026-03-02T17:16:27Z,mqtt,incoming,connection_open,0,client accepted,0.2,0.5,0.0,0.0,0.25,0.45,0.5,0.5,0.2,0.05,0.6,0.15,0.8,0.0,0.95,1.0,0.0,0.0,0.0,1.0,0.6,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MQ-FLOOD-R3,mqtt_flood,mqtt_publish_flood,3,2026-03-02T17:16:27Z,mqtt,incoming,traffic,40,client_to_broker,1.0,0.5,0.44644956459461194,0.5,0.25,0.45,0.5,0.5,0.2,0.05,0.2,0.15,0.2,0.04,0.95,1.0,0.0,0.0,0.0,0.2,0.6,0.0,0.2,0.5,0.01953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MQ-FLOOD-R3,mqtt_flood,mqtt_publish_flood,3,2026-03-02T17:16:27Z,mqtt,outgoing,traffic,4,broker_to_client,1.0,0.5,0.19348832938792088,0.5,0.25,0.45,0.5,0.5,0.2,0.05,0.2,0.15,0.2,0.004,0.95,1.0,0.0,0.0,0.0,0.2,0.6,0.0,0.2,0.5,0.001953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
